,Date,HomeTeam,AwayTeam,FTR,HomeTeamcat,AwayTeamcat,FTRcat,MatchYear
8963,2005-12-02,Birmingham,Liverpool,H,3,24,2,2005
8964,2005-12-02,Blackburn,Norwich,H,4,30,2,2005
8965,2005-12-02,Bolton,Middlesbrough,D,6,28,1,2005
8966,2005-12-02,Everton,Chelsea,A,17,13,0,2005
8967,2005-12-02,Portsmouth,AstonVilla,A,33,1,0,2005
8968,2005-02-13,ManCity,ManUnited,A,25,26,0,2005
8969,2005-02-14,Arsenal,CrystalPalace,H,0,15,2,2005
8970,2005-02-22,WestBrom,Southampton,D,45,38,1,2005
8971,2005-02-26,AstonVilla,Everton,A,1,17,0,2005
8972,2005-02-26,CrystalPalace,Birmingham,H,15,3,2,2005
8973,2005-02-26,ManUnited,Portsmouth,H,26,33,2,2005
8974,2005-02-26,Southampton,Arsenal,D,38,0,1,2005
8975,2005-02-26,Tottenham,Fulham,H,43,18,2,2005
8976,2005-02-27,Middlesbrough,Charlton,D,28,12,1,2005
8977,2005-02-27,Newcastle,Bolton,H,29,6,2,2005
8978,2005-02-28,Norwich,ManCity,A,30,25,0,2005
8979,2005-05-03,Arsenal,Portsmouth,H,0,33,2,2005
8980,2005-05-03,AstonVilla,Middlesbrough,H,1,28,2,2005
8981,2005-05-03,CrystalPalace,ManUnited,D,15,26,1,2005
8982,2005-05-03,Fulham,Charlton,D,18,12,1,2005
8983,2005-05-03,Newcastle,Liverpool,H,29,24,2,2005
8984,2005-05-03,Norwich,Chelsea,A,30,13,0,2005
8985,2005-05-03,Southampton,Tottenham,H,38,43,2,2005
8986,2005-06-03,Everton,Blackburn,A,17,4,0,2005
8987,2005-06-03,WestBrom,Birmingham,H,45,3,2,2005
8988,2005-07-03,ManCity,Bolton,A,25,6,0,2005
8989,2005-03-15,Chelsea,WestBrom,H,13,45,2,2005
8990,2005-03-16,Charlton,Tottenham,H,12,43,2,2005
8991,2005-03-16,Liverpool,Blackburn,D,24,4,1,2005
8992,2005-03-19,Blackburn,Arsenal,A,4,0,0,2005
8993,2005-03-19,Bolton,Norwich,H,6,30,2,2005
8994,2005-03-19,Charlton,WestBrom,A,12,45,0,2005
8995,2005-03-19,Chelsea,CrystalPalace,H,13,15,2,2005
8996,2005-03-19,ManUnited,Fulham,H,26,18,2,2005
8997,2005-03-19,Portsmouth,Newcastle,D,33,29,1,2005
8998,2005-03-19,Tottenham,ManCity,H,43,25,2,2005
8999,2005-03-20,Birmingham,AstonVilla,H,3,1,2,2005
9000,2005-03-20,Liverpool,Everton,H,24,17,2,2005
9001,2005-03-20,Middlesbrough,Southampton,A,28,38,0,2005
9002,2005-02-04,Arsenal,Norwich,H,0,30,2,2005
9003,2005-02-04,Birmingham,Tottenham,D,3,43,1,2005
9004,2005-02-04,Charlton,ManCity,D,12,25,1,2005
9005,2005-02-04,CrystalPalace,Middlesbrough,A,15,28,0,2005
9006,2005-02-04,Liverpool,Bolton,H,24,6,2,2005
9007,2005-02-04,ManUnited,Blackburn,D,26,4,1,2005
9008,2005-02-04,Newcastle,AstonVilla,A,29,1,0,2005
9009,2005-02-04,Southampton,Chelsea,A,38,13,0,2005
9010,2005-03-04,Fulham,Portsmouth,H,18,33,2,2005
9011,2005-03-04,WestBrom,Everton,H,45,17,2,2005
9012,2005-09-04,Blackburn,Southampton,H,4,38,2,2005
9013,2005-09-04,Bolton,Fulham,H,6,18,2,2005
9014,2005-09-04,Chelsea,Birmingham,D,13,3,1,2005
9015,2005-09-04,ManCity,Liverpool,H,25,24,2,2005
9016,2005-09-04,Middlesbrough,Arsenal,A,28,0,0,2005
9017,2005-09-04,Norwich,ManUnited,H,30,26,2,2005
9018,2005-09-04,Portsmouth,Charlton,H,33,12,2,2005
9019,2005-10-04,AstonVilla,WestBrom,D,1,45,1,2005
9020,2005-10-04,Everton,CrystalPalace,H,17,15,2,2005
9021,2005-10-04,Tottenham,Newcastle,H,43,29,2,2005
9022,2005-04-16,Birmingham,Portsmouth,D,3,33,1,2005
9023,2005-04-16,Charlton,Bolton,A,12,6,0,2005
9024,2005-04-16,CrystalPalace,Norwich,D,15,30,1,2005
9025,2005-04-16,Fulham,ManCity,D,18,25,1,2005
9026,2005-04-16,Liverpool,Tottenham,D,24,43,1,2005
9027,2005-04-16,Southampton,AstonVilla,A,38,1,0,2005
9028,2005-04-19,Bolton,Southampton,D,6,38,1,2005
9029,2005-04-19,Middlesbrough,Fulham,D,28,18,1,2005
9030,2005-04-20,AstonVilla,Charlton,D,1,12,1,2005
9031,2005-04-20,Blackburn,CrystalPalace,H,4,15,2,2005
9032,2005-04-20,Chelsea,Arsenal,D,13,0,1,2005
9033,2005-04-20,Everton,ManUnited,H,17,26,2,2005
9034,2005-04-20,ManCity,Birmingham,H,25,3,2,2005
9035,2005-04-20,Norwich,Newcastle,H,30,29,2,2005
9036,2005-04-20,Portsmouth,Liverpool,A,33,24,0,2005
9037,2005-04-20,Tottenham,WestBrom,D,43,45,1,2005
9038,1999-07-08,Arsenal,Leicester,H,0,23,2,1999
9039,1999-07-08,Chelsea,Sunderland,H,13,40,2,1999
9040,1999-07-08,Coventry,Southampton,A,14,38,0,1999
9041,1999-07-08,Leeds,Derby,D,22,16,1,1999
9042,1999-07-08,Middlesbrough,Bradford,A,28,8,0,1999
9043,1999-07-08,Newcastle,AstonVilla,A,29,1,0,1999
9044,1999-07-08,SheffieldWeds,Liverpool,A,37,24,0,1999
9045,1999-07-08,Watford,Wimbledon,A,44,48,0,1999
9046,1999-07-08,WestHam,Tottenham,H,46,43,2,1999
9047,1999-08-08,Everton,ManUnited,D,17,26,1,1999
9048,1999-09-08,Tottenham,Newcastle,H,43,29,2,1999
9049,1999-10-08,Derby,Arsenal,A,16,0,0,1999
9050,1999-10-08,Sunderland,Watford,H,40,44,2,1999
9051,1999-10-08,Wimbledon,Middlesbrough,A,48,28,0,1999
9052,1999-11-08,AstonVilla,Everton,H,1,17,2,1999
9053,1999-11-08,Leicester,Coventry,H,23,14,2,1999
9054,1999-11-08,ManUnited,SheffieldWeds,H,26,37,2,1999
9055,1999-11-08,Southampton,Leeds,A,38,22,0,1999
9056,1999-08-14,Bradford,SheffieldWeds,D,8,37,1,1999
9057,1999-08-14,Derby,Middlesbrough,A,16,28,0,1999
9058,1999-08-14,Leicester,Chelsea,D,23,13,1,1999
9059,1999-08-14,Liverpool,Watford,A,24,44,0,1999
9060,1999-08-14,ManUnited,Leeds,H,26,22,2,1999
9061,1999-08-14,Sunderland,Arsenal,D,40,0,1,1999
9062,1999-08-14,Tottenham,Everton,H,43,17,2,1999
9063,1999-08-14,Wimbledon,Coventry,D,48,14,1,1999
9064,1999-08-15,Southampton,Newcastle,H,38,29,2,1999
9065,1999-08-16,AstonVilla,WestHam,D,1,46,1,1999
9066,1999-08-21,Chelsea,AstonVilla,H,13,1,2,1999
9067,1999-08-21,Coventry,Derby,H,14,16,2,1999
9068,1999-08-21,Everton,Southampton,H,17,38,2,1999
9069,1999-08-21,Leeds,Sunderland,H,22,40,2,1999
9070,1999-08-21,Middlesbrough,Liverpool,H,28,24,2,1999
9071,1999-08-21,Newcastle,Wimbledon,D,29,48,1,1999
9072,1999-08-21,SheffieldWeds,Tottenham,A,37,43,0,1999
9073,1999-08-21,Watford,Bradford,H,44,8,2,1999
9074,1999-08-21,WestHam,Leicester,H,46,23,2,1999
9075,1999-08-22,Arsenal,ManUnited,A,0,26,0,1999
9076,1999-08-23,Leeds,Liverpool,A,22,24,0,1999
9077,1999-08-24,Middlesbrough,Leicester,A,28,23,0,1999
9078,1999-08-24,Watford,AstonVilla,A,44,1,0,1999
9079,1999-08-25,Arsenal,Bradford,H,0,8,2,1999
9080,1999-08-25,Coventry,ManUnited,A,14,26,0,1999
9081,1999-08-25,Everton,Wimbledon,H,17,48,2,1999
9082,1999-08-25,Newcastle,Sunderland,A,29,40,0,1999
9083,1999-08-25,SheffieldWeds,Derby,A,37,16,0,1999
9084,1999-08-28,AstonVilla,Middlesbrough,H,1,28,2,1999
9085,1999-08-28,Bradford,WestHam,A,8,46,0,1999
9086,1999-08-28,Derby,Everton,H,16,17,2,1999
9087,1999-08-28,Liverpool,Arsenal,H,24,0,2,1999
9088,1999-08-28,Southampton,SheffieldWeds,H,38,37,2,1999
9089,1999-08-28,Tottenham,Leeds,A,43,22,0,1999
9090,1999-08-28,Wimbledon,Chelsea,A,48,13,0,1999
9091,1999-08-29,Sunderland,Coventry,D,40,14,1,1999
9092,1999-08-30,Leicester,Watford,H,23,44,2,1999
9093,1999-08-30,ManUnited,Newcastle,H,26,29,2,1999
9094,1999-11-09,Arsenal,AstonVilla,H,0,1,2,1999
9095,1999-11-09,Chelsea,Newcastle,H,13,29,2,1999
9096,1999-11-09,Coventry,Leeds,A,14,22,0,1999
9097,1999-11-09,Liverpool,ManUnited,A,24,26,0,1999
9098,1999-11-09,Middlesbrough,Southampton,H,28,38,2,1999
9099,1999-11-09,SheffieldWeds,Everton,A,37,17,0,1999
9100,1999-11-09,Sunderland,Leicester,H,40,23,2,1999
9101,1999-11-09,WestHam,Watford,H,46,44,2,1999
9102,1999-11-09,Wimbledon,Derby,D,48,16,1,1999
9103,1999-12-09,Bradford,Tottenham,D,8,43,1,1999
9104,1999-09-18,AstonVilla,Bradford,H,1,8,2,1999
9105,1999-09-18,Derby,Sunderland,A,16,40,0,1999
9106,1999-09-18,Leicester,Liverpool,D,23,24,1,1999
9107,1999-09-18,ManUnited,Wimbledon,D,26,48,1,1999
9108,1999-09-18,Southampton,Arsenal,A,38,0,0,1999
9109,1999-09-18,Watford,Chelsea,H,44,13,2,1999
9110,1999-09-19,Everton,WestHam,H,17,46,2,1999
9111,1999-09-19,Leeds,Middlesbrough,H,22,28,2,1999
9112,1999-09-19,Newcastle,SheffieldWeds,H,29,37,2,1999
9113,1999-09-19,Tottenham,Coventry,H,43,14,2,1999
9114,1999-09-25,Arsenal,Watford,H,0,44,2,1999
9115,1999-09-25,Coventry,WestHam,H,14,46,2,1999
9116,1999-09-25,Derby,Bradford,A,16,8,0,1999
9117,1999-09-25,Leeds,Newcastle,H,22,29,2,1999
9118,1999-09-25,Leicester,AstonVilla,H,23,1,2,1999
9119,1999-09-25,ManUnited,Southampton,D,26,38,1,1999
9120,1999-09-25,Middlesbrough,Chelsea,A,28,13,0,1999
9121,1999-09-25,Sunderland,SheffieldWeds,H,40,37,2,1999
9122,1999-09-26,Wimbledon,Tottenham,D,48,43,1,1999
9123,1999-09-27,Liverpool,Everton,A,24,17,0,1999
9124,1999-02-10,AstonVilla,Liverpool,D,1,24,1,1999
9125,1999-02-10,Bradford,Sunderland,A,8,40,0,1999
9126,1999-02-10,Everton,Coventry,D,17,14,1,1999
9127,1999-02-10,SheffieldWeds,Wimbledon,H,37,48,2,1999
9128,1999-03-10,Chelsea,ManUnited,H,13,26,2,1999
9129,1999-03-10,Newcastle,Middlesbrough,H,29,28,2,1999
9130,1999-03-10,Tottenham,Leicester,A,43,23,0,1999
9131,1999-03-10,Watford,Leeds,A,44,22,0,1999
9132,1999-03-10,WestHam,Arsenal,H,46,0,2,1999
9133,1999-04-10,Southampton,Derby,D,38,16,1,1999
9134,1999-10-16,Arsenal,Everton,H,0,17,2,1999
9135,1999-10-16,Coventry,Newcastle,H,14,29,2,1999
9136,1999-10-16,Derby,Tottenham,A,16,43,0,1999
9137,1999-10-16,Leeds,SheffieldWeds,H,22,37,2,1999
9138,1999-10-16,Leicester,Southampton,H,23,38,2,1999
9139,1999-10-16,Liverpool,Chelsea,H,24,13,2,1999
9140,1999-10-16,ManUnited,Watford,H,26,44,2,1999
9141,1999-10-16,Wimbledon,Bradford,H,48,8,2,1999
9142,1999-10-17,Middlesbrough,WestHam,H,28,46,2,1999
9143,1999-10-18,Sunderland,AstonVilla,H,40,1,2,1999
9144,1999-10-23,AstonVilla,Wimbledon,D,1,48,1,1999
9145,1999-10-23,Bradford,Leicester,H,8,23,2,1999
9146,1999-10-23,Chelsea,Arsenal,A,13,0,0,1999
9147,1999-10-23,SheffieldWeds,Coventry,D,37,14,1,1999
9148,1999-10-23,Southampton,Liverpool,D,38,24,1,1999
9149,1999-10-23,Tottenham,ManUnited,H,43,26,2,1999
9150,1999-10-24,Everton,Leeds,D,17,22,1,1999
9151,1999-10-24,Watford,Middlesbrough,A,44,28,0,1999
9152,1999-10-24,WestHam,Sunderland,D,46,40,1,1999
9153,1999-10-25,Newcastle,Derby,H,29,16,2,1999
9154,1999-10-27,Liverpool,WestHam,H,24,46,2,1999
9155,1999-10-30,Arsenal,Newcastle,D,0,29,1,1999
9156,1999-10-30,Derby,Chelsea,H,16,13,2,1999
9157,1999-10-30,Leeds,WestHam,H,22,46,2,1999
9158,1999-10-30,Leicester,SheffieldWeds,H,23,37,2,1999
9159,1999-10-30,ManUnited,AstonVilla,H,26,1,2,1999
9160,1999-10-30,Middlesbrough,Everton,H,28,17,2,1999
9161,1999-10-30,Wimbledon,Southampton,D,48,38,1,1999
9162,1999-10-31,Coventry,Watford,H,14,44,2,1999
9163,1999-10-31,Sunderland,Tottenham,H,40,43,2,1999
9164,1999-01-11,Liverpool,Bradford,H,24,8,2,1999
9165,1999-06-11,AstonVilla,Southampton,A,1,38,0,1999
9166,1999-06-11,Bradford,Coventry,D,8,14,1,1999
9167,1999-06-11,Liverpool,Derby,H,24,16,2,1999
9168,1999-06-11,ManUnited,Leicester,H,26,23,2,1999
9169,1999-06-11,Middlesbrough,Sunderland,D,28,40,1,1999
9170,1999-06-11,SheffieldWeds,Watford,D,37,44,1,1999
9171,1999-07-11,Chelsea,WestHam,D,13,46,1,1999
9172,1999-07-11,Newcastle,Everton,D,29,17,1,1999
9173,1999-07-11,Tottenham,Arsenal,H,43,0,2,1999
9174,1999-07-11,Wimbledon,Leeds,H,48,22,2,1999
9175,1999-11-20,Arsenal,Middlesbrough,H,0,28,2,1999
9176,1999-11-20,Derby,ManUnited,A,16,26,0,1999
9177,1999-11-20,Everton,Chelsea,D,17,13,1,1999
9178,1999-11-20,Leeds,Bradford,H,22,8,2,1999
9179,1999-11-20,Leicester,Wimbledon,H,23,48,2,1999
9180,1999-11-20,Southampton,Tottenham,A,38,43,0,1999
9181,1999-11-20,Sunderland,Liverpool,A,40,24,0,1999
9182,1999-11-20,Watford,Newcastle,D,44,29,1,1999
9183,1999-11-21,WestHam,SheffieldWeds,H,46,37,2,1999
9184,1999-11-22,Coventry,AstonVilla,H,14,1,2,1999
9185,1999-11-27,Coventry,Leicester,A,14,23,0,1999
9186,1999-11-27,Everton,AstonVilla,D,17,1,1,1999
9187,1999-11-27,Middlesbrough,Wimbledon,D,28,48,1,1999
9188,1999-11-27,Watford,Sunderland,A,44,40,0,1999
9189,1999-11-27,WestHam,Liverpool,H,46,24,2,1999
9190,1999-11-28,Arsenal,Derby,H,0,16,2,1999
9191,1999-11-28,Chelsea,Bradford,H,13,8,2,1999
9192,1999-11-28,Leeds,Southampton,H,22,38,2,1999
9193,1999-11-28,Newcastle,Tottenham,H,29,43,2,1999
9194,1999-04-12,AstonVilla,Newcastle,A,1,29,0,1999
9195,1999-04-12,Bradford,Middlesbrough,D,8,28,1,1999
9196,1999-04-12,Leicester,Arsenal,A,23,0,0,1999
9197,1999-04-12,ManUnited,Everton,H,26,17,2,1999
9198,1999-04-12,Southampton,Coventry,D,38,14,1,1999
9199,1999-04-12,Sunderland,Chelsea,H,40,13,2,1999
9200,1999-04-12,Wimbledon,Watford,H,48,44,2,1999
9201,1999-05-12,Derby,Leeds,A,16,22,0,1999
9202,1999-05-12,Liverpool,SheffieldWeds,H,24,37,2,1999
9203,1999-06-12,Tottenham,WestHam,D,43,46,1,1999
9204,1999-12-18,Arsenal,Wimbledon,D,0,48,1,1999
9205,1999-12-18,AstonVilla,SheffieldWeds,H,1,37,2,1999
9206,1999-12-18,Bradford,Newcastle,H,8,29,2,1999
9207,1999-12-18,Leicester,Derby,A,23,16,0,1999
9208,1999-12-18,Liverpool,Coventry,H,24,14,2,1999
9209,1999-12-18,Middlesbrough,Tottenham,H,28,43,2,1999
9210,1999-12-18,Sunderland,Southampton,H,40,38,2,1999
9211,1999-12-18,Watford,Everton,A,44,17,0,1999
9212,1999-12-18,WestHam,ManUnited,A,46,26,0,1999
9213,1999-12-19,Chelsea,Leeds,A,13,22,0,1999
9214,1999-12-26,Coventry,Arsenal,H,14,0,2,1999
9215,1999-12-26,Derby,AstonVilla,A,16,1,0,1999
9216,1999-12-26,Everton,Sunderland,H,17,40,2,1999
9217,1999-12-26,Leeds,Leicester,H,22,23,2,1999
9218,1999-12-26,ManUnited,Bradford,H,26,8,2,1999
9219,1999-12-26,Newcastle,Liverpool,D,29,24,1,1999
9220,1999-12-26,SheffieldWeds,Middlesbrough,H,37,28,2,1999
9221,1999-12-26,Southampton,Chelsea,A,38,13,0,1999
9222,1999-12-26,Tottenham,Watford,H,43,44,2,1999
9223,1999-12-26,Wimbledon,WestHam,D,48,46,1,1999
9224,1999-12-28,Arsenal,Leeds,H,0,22,2,1999
9225,1999-12-28,Bradford,Everton,D,8,17,1,1999
9226,1999-12-28,Leicester,Newcastle,A,23,29,0,1999
9227,1999-12-28,Liverpool,Wimbledon,H,24,48,2,1999
9228,1999-12-28,Sunderland,ManUnited,D,40,26,1,1999
9229,1999-12-28,Watford,Southampton,H,44,38,2,1999
9230,1999-12-28,WestHam,Derby,D,46,16,1,1999
9231,1999-12-29,AstonVilla,Tottenham,D,1,43,1,1999
9232,1999-12-29,Chelsea,SheffieldWeds,H,13,37,2,1999
9233,2000-03-01,Derby,Watford,H,16,44,2,2000
9234,2000-03-01,Everton,Leicester,D,17,23,1,2000
9235,2000-03-01,Leeds,AstonVilla,A,22,1,0,2000
9236,2000-03-01,Newcastle,WestHam,D,29,46,1,2000
9237,2000-03-01,SheffieldWeds,Arsenal,D,37,0,1,2000
9238,2000-03-01,Southampton,Bradford,H,38,8,2,2000
9239,2000-03-01,Tottenham,Liverpool,H,43,24,2,2000
9240,2000-03-01,Wimbledon,Sunderland,H,48,40,2,2000
9241,2000-04-01,Coventry,Chelsea,D,14,13,1,2000
9242,2000-08-01,Bradford,Chelsea,D,8,13,1,2000
9243,2000-12-01,Chelsea,Tottenham,H,13,43,2,2000
9244,2000-01-15,Arsenal,Sunderland,H,0,40,2,2000
9245,2000-01-15,Chelsea,Leicester,D,13,23,1,2000
9246,2000-01-15,Coventry,Wimbledon,H,14,48,2,2000
9247,2000-01-15,Everton,Tottenham,D,17,43,1,2000
9248,2000-01-15,Middlesbrough,Derby,A,28,16,0,2000
9249,2000-01-15,SheffieldWeds,Bradford,H,37,8,2,2000
9250,2000-01-15,Watford,Liverpool,A,44,24,0,2000
9251,2000-01-15,WestHam,AstonVilla,D,46,1,1,2000
9252,2000-01-16,Newcastle,Southampton,H,29,38,2,2000
9253,2000-01-22,AstonVilla,Chelsea,D,1,13,1,2000
9254,2000-01-22,Bradford,Watford,H,8,44,2,2000
9255,2000-01-22,Derby,Coventry,D,16,14,1,2000
9256,2000-01-22,Leicester,WestHam,A,23,46,0,2000
9257,2000-01-22,Liverpool,Middlesbrough,D,24,28,1,2000
9258,2000-01-22,Southampton,Everton,H,38,17,2,2000
9259,2000-01-22,Tottenham,SheffieldWeds,A,43,37,0,2000
9260,2000-01-22,Wimbledon,Newcastle,H,48,29,2,2000
9261,2000-01-23,Sunderland,Leeds,A,40,22,0,2000
9262,2000-01-24,ManUnited,Arsenal,D,26,0,1,2000
9263,2000-01-29,ManUnited,Middlesbrough,H,26,28,2,2000
9264,2000-02-02,SheffieldWeds,ManUnited,A,37,26,0,2000
9265,2000-05-02,AstonVilla,Watford,H,1,44,2,2000
9266,2000-05-02,Bradford,Arsenal,H,8,0,2,2000
9267,2000-05-02,Derby,SheffieldWeds,D,16,37,1,2000
9268,2000-05-02,Leicester,Middlesbrough,H,23,28,2,2000
9269,2000-05-02,Liverpool,Leeds,H,24,22,2,2000
9270,2000-05-02,ManUnited,Coventry,H,26,14,2,2000
9271,2000-05-02,Southampton,WestHam,H,38,46,2,2000
9272,2000-05-02,Sunderland,Newcastle,D,40,29,1,2000
9273,2000-05-02,Tottenham,Chelsea,A,43,13,0,2000
9274,2000-06-02,Wimbledon,Everton,A,48,17,0,2000
9275,2000-12-02,Chelsea,Wimbledon,H,13,48,2,2000
9276,2000-12-02,Coventry,Sunderland,H,14,40,2,2000
9277,2000-12-02,Everton,Derby,H,17,16,2,2000
9278,2000-12-02,Leeds,Tottenham,H,22,43,2,2000
9279,2000-12-02,Newcastle,ManUnited,H,29,26,2,2000
9280,2000-12-02,SheffieldWeds,Southampton,A,37,38,0,2000
9281,2000-12-02,Watford,Leicester,D,44,23,1,2000
9282,2000-12-02,WestHam,Bradford,H,46,8,2,2000
9283,2000-02-13,Arsenal,Liverpool,A,0,24,0,2000
9284,2000-02-14,Middlesbrough,AstonVilla,A,28,1,0,2000
9285,2000-02-19,Middlesbrough,Coventry,H,28,14,2,2000
9286,2000-02-20,Leeds,ManUnited,A,22,26,0,2000
9287,2000-02-26,Arsenal,Southampton,H,0,38,2,2000
9288,2000-02-26,Bradford,AstonVilla,D,8,1,1,2000
9289,2000-02-26,Chelsea,Watford,H,13,44,2,2000
9290,2000-02-26,Coventry,Tottenham,A,14,43,0,2000
9291,2000-02-26,Middlesbrough,Leeds,D,28,22,1,2000
9292,2000-02-26,SheffieldWeds,Newcastle,A,37,29,0,2000
9293,2000-02-26,Sunderland,Derby,D,40,16,1,2000
9294,2000-02-26,WestHam,Everton,A,46,17,0,2000
9295,2000-02-26,Wimbledon,ManUnited,D,48,26,1,2000
9296,2000-04-03,Derby,Wimbledon,H,16,48,2,2000
9297,2000-04-03,Everton,SheffieldWeds,D,17,37,1,2000
9298,2000-04-03,ManUnited,Liverpool,D,26,24,1,2000
9299,2000-04-03,Newcastle,Chelsea,A,29,13,0,2000
9300,2000-04-03,Southampton,Middlesbrough,D,38,28,1,2000
9301,2000-04-03,Tottenham,Bradford,D,43,8,1,2000
9302,2000-04-03,Watford,WestHam,A,44,46,0,2000
9303,2000-05-03,AstonVilla,Arsenal,D,1,0,1,2000
9304,2000-05-03,Leeds,Coventry,H,22,14,2,2000
9305,2000-05-03,Leicester,Sunderland,H,23,40,2,2000
9306,2000-08-03,WestHam,Southampton,H,46,38,2,2000
9307,2000-11-03,AstonVilla,Coventry,H,1,14,2,2000
9308,2000-11-03,Chelsea,Everton,D,13,17,1,2000
9309,2000-11-03,Liverpool,Sunderland,D,24,40,1,2000
9310,2000-11-03,ManUnited,Derby,H,26,16,2,2000
9311,2000-11-03,Newcastle,Watford,H,29,44,2,2000
9312,2000-11-03,SheffieldWeds,WestHam,H,37,46,2,2000
9313,2000-11-03,Tottenham,Southampton,H,43,38,2,2000
9314,2000-11-03,Wimbledon,Leicester,H,48,23,2,2000
9315,2000-12-03,Bradford,Leeds,A,8,22,0,2000
9316,2000-12-03,Middlesbrough,Arsenal,H,28,0,2,2000
9317,2000-03-15,Coventry,Everton,H,14,17,2,2000
9318,2000-03-15,Liverpool,AstonVilla,D,24,1,1,2000
9319,2000-03-18,Coventry,Bradford,H,14,8,2,2000
9320,2000-03-18,Derby,Liverpool,A,16,24,0,2000
9321,2000-03-18,Leicester,ManUnited,A,23,26,0,2000
9322,2000-03-18,Southampton,AstonVilla,H,38,1,2,2000
9323,2000-03-18,Sunderland,Middlesbrough,D,40,28,1,2000
9324,2000-03-18,Watford,SheffieldWeds,H,44,37,2,2000
9325,2000-03-18,WestHam,Chelsea,D,46,13,1,2000
9326,2000-03-19,Arsenal,Tottenham,H,0,43,2,2000
9327,2000-03-19,Everton,Newcastle,A,17,29,0,2000
9328,2000-03-19,Leeds,Wimbledon,H,22,48,2,2000
9329,2000-03-25,AstonVilla,Derby,H,1,16,2,2000
9330,2000-03-25,Bradford,ManUnited,A,8,26,0,2000
9331,2000-03-25,Chelsea,Southampton,D,13,38,1,2000
9332,2000-03-25,Liverpool,Newcastle,H,24,29,2,2000
9333,2000-03-25,Middlesbrough,SheffieldWeds,H,28,37,2,2000
9334,2000-03-25,Sunderland,Everton,H,40,17,2,2000
9335,2000-03-25,Watford,Tottenham,D,44,43,1,2000
9336,2000-03-26,Arsenal,Coventry,H,0,14,2,2000
9337,2000-03-26,Leicester,Leeds,H,23,22,2,2000
9338,2000-03-26,WestHam,Wimbledon,H,46,48,2,2000
9339,2000-01-04,Coventry,Liverpool,A,14,24,0,2000
9340,2000-01-04,Everton,Watford,H,17,44,2,2000
9341,2000-01-04,Leeds,Chelsea,A,22,13,0,2000
9342,2000-01-04,ManUnited,WestHam,H,26,46,2,2000
9343,2000-01-04,Newcastle,Bradford,H,29,8,2,2000
9344,2000-01-04,Southampton,Sunderland,A,38,40,0,2000
9345,2000-01-04,Wimbledon,Arsenal,A,48,0,0,2000
9346,2000-02-04,Derby,Leicester,H,16,23,2,2000
9347,2000-03-04,Tottenham,Middlesbrough,A,43,28,0,2000
9348,2000-05-04,SheffieldWeds,AstonVilla,A,37,1,0,2000
9349,2000-08-04,Bradford,Southampton,A,8,38,0,2000
9350,2000-08-04,Leicester,Everton,D,23,17,1,2000
9351,2000-08-04,Sunderland,Wimbledon,H,40,48,2,2000
9352,2000-08-04,Watford,Derby,D,44,16,1,2000
9353,2000-09-04,AstonVilla,Leeds,H,1,22,2,2000
9354,2000-09-04,Liverpool,Tottenham,H,24,43,2,2000
9355,2000-10-04,Middlesbrough,ManUnited,A,28,26,0,2000
9356,2000-12-04,Chelsea,Coventry,H,13,14,2,2000
9357,2000-12-04,WestHam,Newcastle,H,46,29,2,2000
9358,2000-12-04,Wimbledon,SheffieldWeds,A,48,37,0,2000
9359,2000-04-15,Coventry,Middlesbrough,H,14,28,2,2000
9360,2000-04-15,Derby,WestHam,A,16,46,0,2000
9361,2000-04-15,Everton,Bradford,H,17,8,2,2000
9362,2000-04-15,ManUnited,Sunderland,H,26,40,2,2000
9363,2000-04-15,Newcastle,Leicester,A,29,23,0,2000
9364,2000-04-15,SheffieldWeds,Chelsea,H,37,13,2,2000
9365,2000-04-15,Southampton,Watford,H,38,44,2,2000
9366,2000-04-15,Tottenham,AstonVilla,A,43,1,0,2000
9367,2000-04-16,Leeds,Arsenal,A,22,0,0,2000
9368,2000-04-16,Wimbledon,Liverpool,A,48,24,0,2000
9369,2000-04-19,Leicester,Tottenham,A,23,43,0,2000
9370,2000-04-21,Bradford,Derby,D,8,16,1,2000
9371,2000-04-21,Everton,Liverpool,D,17,24,1,2000
9372,2000-04-22,AstonVilla,Leicester,D,1,23,1,2000
9373,2000-04-22,Chelsea,Middlesbrough,D,13,28,1,2000
9374,2000-04-22,SheffieldWeds,Sunderland,A,37,40,0,2000
9375,2000-04-22,Southampton,ManUnited,A,38,26,0,2000
9376,2000-04-22,Tottenham,Wimbledon,H,43,48,2,2000
9377,2000-04-22,WestHam,Coventry,H,46,14,2,2000
9378,2000-04-23,Newcastle,Leeds,D,29,22,1,2000
9379,2000-04-23,Watford,Arsenal,A,44,0,0,2000
9380,2000-04-24,Derby,Southampton,H,16,38,2,2000
9381,2000-04-24,ManUnited,Chelsea,H,26,13,2,2000
9382,2000-04-24,Sunderland,Bradford,A,40,8,0,2000
9383,2000-04-29,AstonVilla,Sunderland,D,1,40,1,2000
9384,2000-04-29,Chelsea,Liverpool,H,13,24,2,2000
9385,2000-04-29,Everton,Arsenal,A,17,0,0,2000
9386,2000-04-29,Newcastle,Coventry,H,29,14,2,2000
9387,2000-04-29,Southampton,Leicester,A,38,23,0,2000
9388,2000-04-29,Tottenham,Derby,D,43,16,1,2000
9389,2000-04-29,Watford,ManUnited,A,44,26,0,2000
9390,2000-04-29,WestHam,Middlesbrough,A,46,28,0,2000
