,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamcat,AwayTeamcat,FTRcat,MatchYear
5306,E0,2006-12-30,Chelsea,Fulham,2,2,D,11,16,1,2006
5307,E0,2006-12-30,Everton,Newcastle,3,0,H,15,25,2,2006
5308,E0,2006-12-30,ManUnited,Reading,3,2,H,23,31,2,2006
5309,E0,2006-12-30,SheffieldUnited,Arsenal,1,0,H,32,0,2,2006
5310,E0,2006-12-30,Tottenham,Liverpool,0,1,A,39,21,0,2006
5311,E0,2006-12-30,WestHam,ManCity,0,1,A,42,22,0,2006
5312,E0,2007-01-01,Fulham,Watford,0,0,D,16,40,1,2007
5313,E0,2007-01-01,Liverpool,Bolton,3,0,H,21,6,2,2007
5314,E0,2007-01-01,ManCity,Everton,2,1,H,22,15,2,2007
5315,E0,2007-01-01,Middlesbrough,SheffieldUnited,3,1,H,24,32,2,2007
5316,E0,2007-01-01,Newcastle,ManUnited,2,2,D,25,23,1,2007
5317,E0,2007-01-01,Portsmouth,Tottenham,1,1,D,29,39,1,2007
5318,E0,2007-01-01,Reading,WestHam,6,0,H,31,42,2,2007
5319,E0,2007-01-01,Wigan,Blackburn,0,3,A,43,4,0,2007
5320,E0,2007-02-01,Arsenal,Charlton,4,0,H,0,10,2,2007
5321,E0,2007-02-01,AstonVilla,Chelsea,0,0,D,1,11,1,2007
5322,E0,2007-01-13,Blackburn,Arsenal,0,2,A,4,0,0,2007
5323,E0,2007-01-13,Bolton,ManCity,0,0,D,6,22,1,2007
5324,E0,2007-01-13,Charlton,Middlesbrough,1,3,A,10,24,0,2007
5325,E0,2007-01-13,Chelsea,Wigan,4,0,H,11,43,2,2007
5326,E0,2007-01-13,ManUnited,AstonVilla,3,1,H,23,1,2,2007
5327,E0,2007-01-13,SheffieldUnited,Portsmouth,1,1,D,32,29,1,2007
5328,E0,2007-01-13,Watford,Liverpool,0,3,A,40,21,0,2007
5329,E0,2007-01-13,WestHam,Fulham,3,3,D,42,16,1,2007
5330,E0,2007-01-14,Everton,Reading,1,1,D,15,31,1,2007
5331,E0,2007-01-14,Tottenham,Newcastle,2,3,A,39,25,0,2007
5332,E0,2007-01-20,AstonVilla,Watford,2,0,H,1,40,2,2007
5333,E0,2007-01-20,Fulham,Tottenham,1,1,D,16,39,1,2007
5334,E0,2007-01-20,Liverpool,Chelsea,2,0,H,21,11,2,2007
5335,E0,2007-01-20,ManCity,Blackburn,0,3,A,22,4,0,2007
5336,E0,2007-01-20,Middlesbrough,Bolton,5,1,H,24,6,2,2007
5337,E0,2007-01-20,Newcastle,WestHam,2,2,D,25,42,1,2007
5338,E0,2007-01-20,Portsmouth,Charlton,0,1,A,29,10,0,2007
5339,E0,2007-01-20,Reading,SheffieldUnited,3,1,H,31,32,2,2007
5340,E0,2007-01-21,Arsenal,ManUnited,2,1,H,0,23,2,2007
5341,E0,2007-01-21,Wigan,Everton,0,2,A,43,15,0,2007
5342,E0,2007-01-23,Watford,Blackburn,2,1,H,40,4,2,2007
5343,E0,2007-01-30,Portsmouth,Middlesbrough,0,0,D,29,24,1,2007
5344,E0,2007-01-30,Reading,Wigan,3,2,H,31,43,2,2007
5345,E0,2007-01-30,SheffieldUnited,Fulham,2,0,H,32,16,2,2007
5346,E0,2007-01-30,WestHam,Liverpool,1,2,A,42,21,0,2007
5347,E0,2007-01-31,Bolton,Charlton,1,1,D,6,10,1,2007
5348,E0,2007-01-31,Chelsea,Blackburn,3,0,H,11,4,2,2007
5349,E0,2007-01-31,ManUnited,Watford,4,0,H,23,40,2,2007
5350,E0,2007-01-31,Newcastle,AstonVilla,3,1,H,25,1,2,2007
5351,E0,2007-03-02,AstonVilla,WestHam,1,0,H,1,42,2,2007
5352,E0,2007-03-02,Blackburn,SheffieldUnited,2,1,H,4,32,2,2007
5353,E0,2007-03-02,Charlton,Chelsea,0,1,A,10,11,0,2007
5354,E0,2007-03-02,Fulham,Newcastle,2,1,H,16,25,2,2007
5355,E0,2007-03-02,Liverpool,Everton,0,0,D,21,15,1,2007
5356,E0,2007-03-02,ManCity,Reading,0,2,A,22,31,0,2007
5357,E0,2007-03-02,Middlesbrough,Arsenal,1,1,D,24,0,1,2007
5358,E0,2007-03-02,Watford,Bolton,0,1,A,40,6,0,2007
5359,E0,2007-03-02,Wigan,Portsmouth,1,0,H,43,29,2,2007
5360,E0,2007-04-02,Tottenham,ManUnited,0,4,A,39,23,0,2007
5361,E0,2007-10-02,Chelsea,Middlesbrough,3,0,H,11,24,2,2007
5362,E0,2007-10-02,Everton,Blackburn,1,0,H,15,4,2,2007
5363,E0,2007-10-02,ManUnited,Charlton,2,0,H,23,10,2,2007
5364,E0,2007-10-02,Newcastle,Liverpool,2,1,H,25,21,2,2007
5365,E0,2007-10-02,Portsmouth,ManCity,2,1,H,29,22,2,2007
5366,E0,2007-10-02,Reading,AstonVilla,2,0,H,31,1,2,2007
5367,E0,2007-10-02,SheffieldUnited,Tottenham,2,1,H,32,39,2,2007
5368,E0,2007-10-02,WestHam,Watford,0,1,A,42,40,0,2007
5369,E0,2007-11-02,Arsenal,Wigan,2,1,H,0,43,2,2007
5370,E0,2007-11-02,Bolton,Fulham,2,1,H,6,16,2,2007
5371,E0,2007-02-21,Everton,Tottenham,1,2,A,15,39,0,2007
5372,E0,2007-02-21,Watford,Wigan,1,1,D,40,43,1,2007
5373,E0,2007-02-24,Charlton,WestHam,4,0,H,10,42,2,2007
5374,E0,2007-02-24,Fulham,ManUnited,1,2,A,16,23,0,2007
5375,E0,2007-02-24,Liverpool,SheffieldUnited,4,0,H,21,32,2,2007
5376,E0,2007-02-24,Middlesbrough,Reading,2,1,H,24,31,2,2007
5377,E0,2007-02-24,Watford,Everton,0,3,A,40,15,0,2007
5378,E0,2007-02-25,Blackburn,Portsmouth,3,0,H,4,29,2,2007
5379,E0,2007-02-25,Tottenham,Bolton,4,1,H,39,6,2,2007
5380,E0,2007-02-25,Wigan,Newcastle,1,0,H,43,25,2,2007
5381,E0,2007-03-03,Arsenal,Reading,2,1,H,0,31,2,2007
5382,E0,2007-03-03,Fulham,AstonVilla,1,1,D,16,1,1,2007
5383,E0,2007-03-03,Liverpool,ManUnited,0,1,A,21,23,0,2007
5384,E0,2007-03-03,ManCity,Wigan,0,1,A,22,43,0,2007
5385,E0,2007-03-03,Newcastle,Middlesbrough,0,0,D,25,24,1,2007
5386,E0,2007-03-03,Portsmouth,Chelsea,0,2,A,29,11,0,2007
5387,E0,2007-03-03,SheffieldUnited,Everton,1,1,D,32,15,1,2007
5388,E0,2007-03-03,Watford,Charlton,2,2,D,40,10,1,2007
5389,E0,2007-04-03,Bolton,Blackburn,1,2,A,6,4,0,2007
5390,E0,2007-04-03,WestHam,Tottenham,3,4,A,42,39,0,2007
5391,E0,2007-03-14,AstonVilla,Arsenal,0,1,A,1,0,0,2007
5392,E0,2007-03-14,ManCity,Chelsea,0,1,A,22,11,0,2007
5393,E0,2007-03-17,Blackburn,WestHam,1,2,A,4,42,0,2007
5394,E0,2007-03-17,Chelsea,SheffieldUnited,3,0,H,11,32,2,2007
5395,E0,2007-03-17,ManUnited,Bolton,4,1,H,23,6,2,2007
5396,E0,2007-03-17,Middlesbrough,ManCity,0,2,A,24,22,0,2007
5397,E0,2007-03-17,Reading,Portsmouth,0,0,D,31,29,1,2007
5398,E0,2007-03-17,Tottenham,Watford,3,1,H,39,40,2,2007
5399,E0,2007-03-17,Wigan,Fulham,0,0,D,43,16,1,2007
5400,E0,2007-03-18,AstonVilla,Liverpool,0,0,D,1,21,1,2007
5401,E0,2007-03-18,Charlton,Newcastle,2,0,H,10,25,2,2007
5402,E0,2007-03-18,Everton,Arsenal,1,0,H,15,0,2,2007
5403,E0,2007-03-31,Bolton,SheffieldUnited,1,0,H,6,32,2,2007
5404,E0,2007-03-31,Charlton,Wigan,1,0,H,10,43,2,2007
5405,E0,2007-03-31,Fulham,Portsmouth,1,1,D,16,29,1,2007
5406,E0,2007-03-31,Liverpool,Arsenal,4,1,H,21,0,2,2007
5407,E0,2007-03-31,ManUnited,Blackburn,4,1,H,23,4,2,2007
5408,E0,2007-03-31,Newcastle,ManCity,0,1,A,25,22,0,2007
5409,E0,2007-03-31,Watford,Chelsea,0,1,A,40,11,0,2007
5410,E0,2007-03-31,WestHam,Middlesbrough,2,0,H,42,24,2,2007
5411,E0,2007-01-04,Tottenham,Reading,1,0,H,39,31,2,2007
5412,E0,2007-02-04,AstonVilla,Everton,1,1,D,1,15,1,2007
5413,E0,2007-06-04,Everton,Fulham,4,1,H,15,16,2,2007
5414,E0,2007-06-04,ManCity,Charlton,0,0,D,22,10,1,2007
5415,E0,2007-07-04,Arsenal,WestHam,0,1,A,0,42,0,2007
5416,E0,2007-07-04,Blackburn,AstonVilla,1,2,A,4,1,0,2007
5417,E0,2007-07-04,Chelsea,Tottenham,1,0,H,11,39,2,2007
5418,E0,2007-07-04,Middlesbrough,Watford,4,1,H,24,40,2,2007
5419,E0,2007-07-04,Portsmouth,ManUnited,2,1,H,29,23,2,2007
5420,E0,2007-07-04,Reading,Liverpool,1,2,A,31,21,0,2007
5421,E0,2007-07-04,SheffieldUnited,Newcastle,1,2,A,32,25,0,2007
5422,E0,2007-07-04,Wigan,Bolton,1,3,A,43,6,0,2007
5423,E0,2007-09-04,AstonVilla,Wigan,1,1,D,1,43,1,2007
5424,E0,2007-09-04,Bolton,Everton,1,1,D,6,15,1,2007
5425,E0,2007-09-04,Charlton,Reading,0,0,D,10,31,1,2007
5426,E0,2007-09-04,Fulham,ManCity,1,3,A,16,22,0,2007
5427,E0,2007-09-04,Newcastle,Arsenal,0,0,D,25,0,1,2007
5428,E0,2007-09-04,Watford,Portsmouth,4,2,H,40,29,2,2007
5429,E0,2007-04-14,Arsenal,Bolton,2,1,H,0,6,2,2007
5430,E0,2007-04-14,ManCity,Liverpool,0,0,D,22,21,1,2007
5431,E0,2007-04-14,Middlesbrough,AstonVilla,1,3,A,24,1,0,2007
5432,E0,2007-04-14,Portsmouth,Newcastle,2,1,H,29,25,2,2007
5433,E0,2007-04-14,Reading,Fulham,1,0,H,31,16,2,2007
5434,E0,2007-04-14,SheffieldUnited,WestHam,3,0,H,32,42,2,2007
5435,E0,2007-04-15,Everton,Charlton,2,1,H,15,10,2,2007
5436,E0,2007-04-15,Wigan,Tottenham,3,3,D,43,39,1,2007
5437,E0,2007-04-17,Arsenal,ManCity,3,1,H,0,22,2,2007
5438,E0,2007-04-17,ManUnited,SheffieldUnited,2,0,H,23,32,2,2007
5439,E0,2007-04-18,Blackburn,Watford,3,1,H,4,40,2,2007
5440,E0,2007-04-18,Liverpool,Middlesbrough,2,0,H,21,24,2,2007
5441,E0,2007-04-18,WestHam,Chelsea,1,4,A,42,11,0,2007
5442,E0,2007-04-21,Bolton,Reading,1,3,A,6,31,0,2007
5443,E0,2007-04-21,Charlton,SheffieldUnited,1,1,D,10,32,1,2007
5444,E0,2007-04-21,Fulham,Blackburn,1,1,D,16,4,1,2007
5445,E0,2007-04-21,Liverpool,Wigan,2,0,H,21,43,2,2007
5446,E0,2007-04-21,ManUnited,Middlesbrough,1,1,D,23,24,1,2007
5447,E0,2007-04-21,Tottenham,Arsenal,2,2,D,39,0,1,2007
5448,E0,2007-04-21,Watford,ManCity,1,1,D,40,22,1,2007
5449,E0,2007-04-21,WestHam,Everton,1,0,H,42,15,2,2007
5450,E0,2007-04-22,AstonVilla,Portsmouth,0,0,D,1,29,1,2007
5451,E0,2007-04-22,Newcastle,Chelsea,0,0,D,25,11,1,2007
5452,E0,2007-04-28,Blackburn,Charlton,4,1,H,4,10,2,2007
5453,E0,2007-04-28,Chelsea,Bolton,2,2,D,11,6,1,2007
5454,E0,2007-04-28,Everton,ManUnited,2,4,A,15,23,0,2007
5455,E0,2007-04-28,ManCity,AstonVilla,0,2,A,22,1,0,2007
5456,E0,2007-04-28,Middlesbrough,Tottenham,2,3,A,24,39,0,2007
5457,E0,2007-04-28,Portsmouth,Liverpool,2,1,H,29,21,2,2007
5458,E0,2007-04-28,SheffieldUnited,Watford,1,0,H,32,40,2,2007
5459,E0,2007-04-28,Wigan,WestHam,0,3,A,43,42,0,2007
5460,E0,2007-04-29,Arsenal,Fulham,3,1,H,0,16,2,2007
5461,E0,2007-04-30,Reading,Newcastle,1,0,H,31,25,2,2007
5462,E0,2007-05-05,AstonVilla,SheffieldUnited,3,0,H,1,32,2,2007
5463,E0,2007-05-05,Everton,Portsmouth,3,0,H,15,29,2,2007
5464,E0,2007-05-05,Fulham,Liverpool,1,0,H,16,21,2,2007
5465,E0,2007-05-05,ManCity,ManUnited,0,1,A,22,23,0,2007
5466,E0,2007-05-05,Newcastle,Blackburn,0,2,A,25,4,0,2007
5467,E0,2007-05-05,Reading,Watford,0,2,A,31,40,0,2007
5468,E0,2007-05-05,WestHam,Bolton,3,1,H,42,6,2,2007
5469,E0,2007-05-05,Wigan,Middlesbrough,0,1,A,43,24,0,2007
5470,E0,2007-06-05,Arsenal,Chelsea,1,1,D,0,11,1,2007
5471,E0,2007-07-05,Charlton,Tottenham,0,2,A,10,39,0,2007
5472,E0,2007-09-05,Chelsea,ManUnited,0,0,D,11,23,1,2007
5473,E0,2007-10-05,Tottenham,Blackburn,1,1,D,39,4,1,2007
5474,E0,2007-05-13,Blackburn,Reading,3,3,D,4,31,1,2007
5475,E0,2007-05-13,Bolton,AstonVilla,2,2,D,6,1,1,2007
5476,E0,2007-05-13,Chelsea,Everton,1,1,D,11,15,1,2007
5477,E0,2007-05-13,Liverpool,Charlton,2,2,D,21,10,1,2007
5478,E0,2007-05-13,ManUnited,WestHam,0,1,A,23,42,0,2007
5479,E0,2007-05-13,Middlesbrough,Fulham,3,1,H,24,16,2,2007
5480,E0,2007-05-13,Portsmouth,Arsenal,0,0,D,29,0,1,2007
5481,E0,2007-05-13,SheffieldUnited,Wigan,1,2,A,32,43,0,2007
5482,E0,2007-05-13,Tottenham,ManCity,2,1,H,39,22,2,2007
5483,E0,2007-05-13,Watford,Newcastle,1,1,D,40,25,1,2007
5484,E0,2007-11-08,AstonVilla,Liverpool,1,2,A,1,21,0,2007
5485,E0,2007-11-08,Bolton,Newcastle,1,3,A,6,25,0,2007
5486,E0,2007-11-08,Derby,Portsmouth,2,2,D,14,29,1,2007
5487,E0,2007-11-08,Everton,Wigan,2,1,H,15,43,2,2007
5488,E0,2007-11-08,Middlesbrough,Blackburn,1,2,A,24,4,0,2007
5489,E0,2007-11-08,Sunderland,Tottenham,1,0,H,36,39,2,2007
5490,E0,2007-11-08,WestHam,ManCity,0,2,A,42,22,0,2007
5491,E0,2007-12-08,Arsenal,Fulham,2,1,H,0,16,2,2007
5492,E0,2007-12-08,Chelsea,Birmingham,3,2,H,11,3,2,2007
5493,E0,2007-12-08,ManUnited,Reading,0,0,D,23,31,1,2007
5494,E0,2007-08-14,Tottenham,Everton,1,3,A,39,15,0,2007
5495,E0,2007-08-15,Birmingham,Sunderland,2,2,D,3,36,1,2007
5496,E0,2007-08-15,Fulham,Bolton,2,1,H,16,6,2,2007
5497,E0,2007-08-15,ManCity,Derby,1,0,H,22,14,2,2007
5498,E0,2007-08-15,Portsmouth,ManUnited,1,1,D,29,23,1,2007
5499,E0,2007-08-15,Reading,Chelsea,1,2,A,31,11,0,2007
5500,E0,2007-08-15,Wigan,Middlesbrough,1,0,H,43,24,2,2007
5501,E0,2007-08-18,Birmingham,WestHam,0,1,A,3,42,0,2007
5502,E0,2007-08-18,Fulham,Middlesbrough,1,2,A,16,24,0,2007
5503,E0,2007-08-18,Newcastle,AstonVilla,0,0,D,25,1,1,2007
5504,E0,2007-08-18,Portsmouth,Bolton,3,1,H,29,6,2,2007
5505,E0,2007-08-18,Reading,Everton,1,0,H,31,15,2,2007
5506,E0,2007-08-18,Tottenham,Derby,4,0,H,39,14,2,2007
5507,E0,2007-08-18,Wigan,Sunderland,3,0,H,43,36,2,2007
5508,E0,2007-08-19,Blackburn,Arsenal,1,1,D,4,0,1,2007
5509,E0,2007-08-19,Liverpool,Chelsea,1,1,D,21,11,1,2007
5510,E0,2007-08-19,ManCity,ManUnited,1,0,H,22,23,2,2007
5511,E0,2007-08-25,Arsenal,ManCity,1,0,H,0,22,2,2007
5512,E0,2007-08-25,AstonVilla,Fulham,2,1,H,1,16,2,2007
5513,E0,2007-08-25,Bolton,Reading,3,0,H,6,31,2,2007
5514,E0,2007-08-25,Chelsea,Portsmouth,1,0,H,11,29,2,2007
5515,E0,2007-08-25,Derby,Birmingham,1,2,A,14,3,0,2007
5516,E0,2007-08-25,Everton,Blackburn,1,1,D,15,4,1,2007
5517,E0,2007-08-25,Sunderland,Liverpool,0,2,A,36,21,0,2007
5518,E0,2007-08-25,WestHam,Wigan,1,1,D,42,43,1,2007
5519,E0,2007-08-26,ManUnited,Tottenham,1,0,H,23,39,2,2007
5520,E0,2007-08-26,Middlesbrough,Newcastle,2,2,D,24,25,1,2007
5521,E0,2007-01-09,Bolton,Everton,1,2,A,6,15,0,2007
5522,E0,2007-01-09,Fulham,Tottenham,3,3,D,16,39,1,2007
5523,E0,2007-01-09,Liverpool,Derby,6,0,H,21,14,2,2007
5524,E0,2007-01-09,ManUnited,Sunderland,1,0,H,23,36,2,2007
5525,E0,2007-01-09,Middlesbrough,Birmingham,2,0,H,24,3,2,2007
5526,E0,2007-01-09,Newcastle,Wigan,1,0,H,25,43,2,2007
5527,E0,2007-01-09,Reading,WestHam,0,3,A,31,42,0,2007
5528,E0,2007-02-09,Arsenal,Portsmouth,3,1,H,0,29,2,2007
5529,E0,2007-02-09,AstonVilla,Chelsea,2,0,H,1,11,2,2007
5530,E0,2007-02-09,Blackburn,ManCity,1,0,H,4,22,2,2007
5531,E0,2007-09-15,Birmingham,Bolton,1,0,H,3,6,2,2007
5532,E0,2007-09-15,Chelsea,Blackburn,0,0,D,11,4,1,2007
5533,E0,2007-09-15,Everton,ManUnited,0,1,A,15,23,0,2007
5534,E0,2007-09-15,Portsmouth,Liverpool,0,0,D,29,21,1,2007
5535,E0,2007-09-15,Sunderland,Reading,2,1,H,36,31,2,2007
5536,E0,2007-09-15,Tottenham,Arsenal,1,3,A,39,0,0,2007
5537,E0,2007-09-15,WestHam,Middlesbrough,3,0,H,42,24,2,2007
5538,E0,2007-09-15,Wigan,Fulham,1,1,D,43,16,1,2007
5539,E0,2007-09-16,ManCity,AstonVilla,1,0,H,22,1,2,2007
5540,E0,2007-09-17,Derby,Newcastle,1,0,H,14,25,2,2007
5541,E0,2007-09-22,Arsenal,Derby,5,0,H,0,14,2,2007
5542,E0,2007-09-22,Fulham,ManCity,3,3,D,16,22,1,2007
5543,E0,2007-09-22,Liverpool,Birmingham,0,0,D,21,3,1,2007
5544,E0,2007-09-22,Middlesbrough,Sunderland,2,2,D,24,36,1,2007
5545,E0,2007-09-22,Reading,Wigan,2,1,H,31,43,2,2007
5546,E0,2007-09-23,AstonVilla,Everton,2,0,H,1,15,2,2007
5547,E0,2007-09-23,Blackburn,Portsmouth,0,1,A,4,29,0,2007
5548,E0,2007-09-23,Bolton,Tottenham,1,1,D,6,39,1,2007
5549,E0,2007-09-23,ManUnited,Chelsea,2,0,H,23,11,2,2007
5550,E0,2007-09-23,Newcastle,WestHam,3,1,H,25,42,2,2007
5551,E0,2007-09-29,Birmingham,ManUnited,0,1,A,3,23,0,2007
5552,E0,2007-09-29,Chelsea,Fulham,0,0,D,11,16,1,2007
5553,E0,2007-09-29,Derby,Bolton,1,1,D,14,6,1,2007
5554,E0,2007-09-29,ManCity,Newcastle,3,1,H,22,25,2,2007
5555,E0,2007-09-29,Portsmouth,Reading,7,4,H,29,31,2,2007
5556,E0,2007-09-29,Sunderland,Blackburn,1,2,A,36,4,0,2007
5557,E0,2007-09-29,WestHam,Arsenal,0,1,A,42,0,0,2007
5558,E0,2007-09-29,Wigan,Liverpool,0,1,A,43,21,0,2007
5559,E0,2007-09-30,Everton,Middlesbrough,2,0,H,15,24,2,2007
5560,E0,2007-01-10,Tottenham,AstonVilla,4,4,D,39,1,1,2007
5561,E0,2007-06-10,AstonVilla,WestHam,1,0,H,1,42,2,2007
5562,E0,2007-06-10,ManUnited,Wigan,4,0,H,23,43,2,2007
5563,E0,2007-07-10,Arsenal,Sunderland,3,2,H,0,36,2,2007
5564,E0,2007-07-10,Blackburn,Birmingham,2,1,H,4,3,2,2007
5565,E0,2007-07-10,Bolton,Chelsea,0,1,A,6,11,0,2007
5566,E0,2007-07-10,Fulham,Portsmouth,0,2,A,16,29,0,2007
5567,E0,2007-07-10,Liverpool,Tottenham,2,2,D,21,39,1,2007
5568,E0,2007-07-10,ManCity,Middlesbrough,3,1,H,22,24,2,2007
5569,E0,2007-07-10,Newcastle,Everton,3,2,H,25,15,2,2007
5570,E0,2007-07-10,Reading,Derby,1,0,H,31,14,2,2007
5571,E0,2007-10-20,Arsenal,Bolton,2,0,H,0,6,2,2007
5572,E0,2007-10-20,AstonVilla,ManUnited,1,4,A,1,23,0,2007
5573,E0,2007-10-20,Blackburn,Reading,4,2,H,4,31,2,2007
5574,E0,2007-10-20,Everton,Liverpool,1,2,A,15,21,0,2007
5575,E0,2007-10-20,Fulham,Derby,0,0,D,16,14,1,2007
5576,E0,2007-10-20,ManCity,Birmingham,1,0,H,22,3,2,2007
5577,E0,2007-10-20,Middlesbrough,Chelsea,0,2,A,24,11,0,2007
5578,E0,2007-10-20,Wigan,Portsmouth,0,2,A,43,29,0,2007
5579,E0,2007-10-21,WestHam,Sunderland,3,1,H,42,36,2,2007
5580,E0,2007-10-22,Newcastle,Tottenham,3,1,H,25,39,2,2007
5581,E0,2007-10-27,Birmingham,Wigan,3,2,H,3,43,2,2007
5582,E0,2007-10-27,Chelsea,ManCity,6,0,H,11,22,2,2007
5583,E0,2007-10-27,ManUnited,Middlesbrough,4,1,H,23,24,2,2007
5584,E0,2007-10-27,Portsmouth,WestHam,0,0,D,29,42,1,2007
5585,E0,2007-10-27,Reading,Newcastle,2,1,H,31,25,2,2007
5586,E0,2007-10-27,Sunderland,Fulham,1,1,D,36,16,1,2007
5587,E0,2007-10-28,Bolton,AstonVilla,1,1,D,6,1,1,2007
5588,E0,2007-10-28,Derby,Everton,0,2,A,14,15,0,2007
5589,E0,2007-10-28,Liverpool,Arsenal,1,1,D,21,0,1,2007
5590,E0,2007-10-28,Tottenham,Blackburn,1,2,A,39,4,0,2007
5591,E0,2007-03-11,Arsenal,ManUnited,2,2,D,0,23,1,2007
5592,E0,2007-03-11,AstonVilla,Derby,2,0,H,1,14,2,2007
5593,E0,2007-03-11,Blackburn,Liverpool,0,0,D,4,21,1,2007
5594,E0,2007-03-11,Everton,Birmingham,3,1,H,15,3,2,2007
5595,E0,2007-03-11,Fulham,Reading,3,1,H,16,31,2,2007
5596,E0,2007-03-11,Middlesbrough,Tottenham,1,1,D,24,39,1,2007
5597,E0,2007-03-11,Newcastle,Portsmouth,1,4,A,25,29,0,2007
5598,E0,2007-03-11,Wigan,Chelsea,0,2,A,43,11,0,2007
5599,E0,2007-04-11,WestHam,Bolton,1,1,D,42,6,1,2007
5600,E0,2007-05-11,ManCity,Sunderland,1,0,H,22,36,2,2007
5601,E0,2007-10-11,Derby,WestHam,0,5,A,14,42,0,2007
5602,E0,2007-10-11,Liverpool,Fulham,2,0,H,21,16,2,2007
5603,E0,2007-10-11,Sunderland,Newcastle,1,1,D,36,25,1,2007
5604,E0,2007-11-11,Birmingham,AstonVilla,1,2,A,3,1,0,2007
5605,E0,2007-11-11,Bolton,Middlesbrough,0,0,D,6,24,1,2007
5606,E0,2007-11-11,Chelsea,Everton,1,1,D,11,15,1,2007
5607,E0,2007-11-11,ManUnited,Blackburn,2,0,H,23,4,2,2007
5608,E0,2007-11-11,Portsmouth,ManCity,0,0,D,29,22,1,2007
5609,E0,2007-11-11,Tottenham,Wigan,4,0,H,39,43,2,2007
5610,E0,2007-12-11,Reading,Arsenal,1,3,A,31,0,0,2007
5611,E0,2007-11-24,Arsenal,Wigan,2,0,H,0,43,2,2007
5612,E0,2007-11-24,Birmingham,Portsmouth,0,2,A,3,29,0,2007
5613,E0,2007-11-24,Bolton,ManUnited,1,0,H,6,23,2,2007
5614,E0,2007-11-24,Derby,Chelsea,0,2,A,14,11,0,2007
5615,E0,2007-11-24,Everton,Sunderland,7,1,H,15,36,2,2007
5616,E0,2007-11-24,ManCity,Reading,2,1,H,22,31,2,2007
5617,E0,2007-11-24,Middlesbrough,AstonVilla,0,3,A,24,1,0,2007
5618,E0,2007-11-24,Newcastle,Liverpool,0,3,A,25,21,0,2007
5619,E0,2007-11-25,Fulham,Blackburn,2,2,D,16,4,1,2007
5620,E0,2007-11-25,WestHam,Tottenham,1,1,D,42,39,1,2007
5621,E0,2007-11-28,Blackburn,AstonVilla,0,4,A,4,1,0,2007
5622,E0,2007-01-12,AstonVilla,Arsenal,1,2,A,1,0,0,2007
5623,E0,2007-01-12,Blackburn,Newcastle,3,1,H,4,25,2,2007
5624,E0,2007-01-12,Chelsea,WestHam,1,0,H,11,42,2,2007
5625,E0,2007-01-12,Portsmouth,Everton,0,0,D,29,15,1,2007
5626,E0,2007-01-12,Reading,Middlesbrough,1,1,D,31,24,1,2007
5627,E0,2007-01-12,Sunderland,Derby,1,0,H,36,14,2,2007
5628,E0,2007-01-12,Wigan,ManCity,1,1,D,43,22,1,2007
5629,E0,2007-02-12,Liverpool,Bolton,4,0,H,21,6,2,2007
5630,E0,2007-02-12,Tottenham,Birmingham,2,3,A,39,3,0,2007
5631,E0,2007-03-12,ManUnited,Fulham,2,0,H,23,16,2,2007
5632,E0,2007-05-12,Newcastle,Arsenal,1,1,D,25,0,1,2007
5633,E0,2007-08-12,AstonVilla,Portsmouth,1,3,A,1,29,0,2007
5634,E0,2007-08-12,Chelsea,Sunderland,2,0,H,11,36,2,2007
5635,E0,2007-08-12,Everton,Fulham,3,0,H,15,16,2,2007
5636,E0,2007-08-12,ManUnited,Derby,4,1,H,23,14,2,2007
5637,E0,2007-08-12,Newcastle,Birmingham,2,1,H,25,3,2,2007
5638,E0,2007-08-12,Reading,Liverpool,3,1,H,31,21,2,2007
5639,E0,2007-09-12,Blackburn,WestHam,0,1,A,4,42,0,2007
5640,E0,2007-09-12,Bolton,Wigan,4,1,H,6,43,2,2007
5641,E0,2007-09-12,Middlesbrough,Arsenal,2,1,H,24,0,2,2007
5642,E0,2007-09-12,Tottenham,ManCity,2,1,H,39,22,2,2007
5643,E0,2007-12-15,Birmingham,Reading,1,1,D,3,31,1,2007
5644,E0,2007-12-15,Derby,Middlesbrough,0,1,A,14,24,0,2007
5645,E0,2007-12-15,Fulham,Newcastle,0,1,A,16,25,0,2007
5646,E0,2007-12-15,ManCity,Bolton,4,2,H,22,6,2,2007
5647,E0,2007-12-15,Portsmouth,Tottenham,0,1,A,29,39,0,2007
5648,E0,2007-12-15,Sunderland,AstonVilla,1,1,D,36,1,1,2007
5649,E0,2007-12-15,WestHam,Everton,0,2,A,42,15,0,2007
5650,E0,2007-12-15,Wigan,Blackburn,5,3,H,43,4,2,2007
5651,E0,2007-12-16,Arsenal,Chelsea,1,0,H,0,11,2,2007
5652,E0,2007-12-16,Liverpool,ManUnited,0,1,A,21,23,0,2007
5653,E0,2007-12-22,Arsenal,Tottenham,2,1,H,0,39,2,2007
5654,E0,2007-12-22,AstonVilla,ManCity,1,1,D,1,22,1,2007
5655,E0,2007-12-22,Bolton,Birmingham,3,0,H,6,3,2,2007
5656,E0,2007-12-22,Fulham,Wigan,1,1,D,16,43,1,2007
5657,E0,2007-12-22,Liverpool,Portsmouth,4,1,H,21,29,2,2007
5658,E0,2007-12-22,Middlesbrough,WestHam,1,2,A,24,42,0,2007
